uid	uni	participant	rank	identity	tags	Q3-g	Q3-l	Q3-b	Q3-quest	Q3-ace	Q3-queer	Q4-gq	Q4-t	Q4-i	Q4-m	Q4-f	cishet_problem	cishet_solution	cishet_victim	cishet_helpless	sgm_problem	sgm_solution	sgm_victim	sgm_helpless	school_problem	school_solution	school_victim	school_helpless	culture_problem	culture_solution	culture_victim	culture_helpless	community_problem	community_solution	community_victim	community_helpless	gender	cis	sexuality	dorms	Q9	Q34	Q37	Q40	q_crit	bad_apple	school_pess	homoneg	bad_apple2
48.0	school0	176	undergrad	sgm	culture_solution, 											Female	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	f	c	unknown	unknown	Some are		unknown	unknown	False	False	False	False	False
49.0	school0	177	undergrad	cishet	cishet_problem, cishet_victim, school_helpless, 											Female	True	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	f	c	hetero	unknown	Many are		unknown	unknown	False	False	False	False	True
50.0	school0	178	undergrad	unknown	school_solution, 											Female	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	f	c	unknown	unknown	A few are		unknown	unknown	False	False	False	False	False
	school0	179	undergrad	cishet												Female	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown	Many are	No	1	0	False	False	False	False	False
51.0	school0	180	undergrad	unknown	cishet_solution, culture_solution, 											Female	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	f	c	unknown	unknown	Some are		unknown	unknown	False	False	False	False	False
	school0	181	undergrad	cishet												Female	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown	Some are		unknown	unknown	False	False	False	False	False
	school0	182	undergrad	cishet												Female	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown	Some are		unknown	unknown	False	False	False	False	False
52.0	school0	185	undergrad	sgm	cishet_problem, sgm_problem, sgm_victim, community_solution, 	Gay									Male		True	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	m	c	gay	unknown	A few are		unknown	unknown	False	False	False	True	True
53.0	school0	187	undergrad	cishet	school_solution, school_helpless, 											Female	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	f	c	hetero	unknown			unknown	unknown	False	False	False	False	False
	school0	188	undergrad	cishet											Male		False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	hetero	unknown	Some are		unknown	unknown	False	False	False	False	False
	school0	189	undergrad	cishet												Female	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown	Some are		unknown	unknown	False	False	False	False	False
54.0	school0	190	undergrad	unknown	school_solution, 											Female	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	f	c	unknown	unknown	A few are		unknown	unknown	False	False	False	False	False
55.0	school0	191	undergrad	cishet	school_solution, school_helpless, 											Female	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	f	c	hetero	unknown	Some are	No	1	0	False	False	False	False	False
	school0	193	undergrad	cishet												Female	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown			unknown	unknown	False	False	False	False	False
56.0	school0	196	undergrad	sgm	sgm_helpless, school_problem, school_solution, 			Bisexual			Queer					Female	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	False	f	c	queer	unknown	Some are		unknown	unknown	False	False	True	False	False
	school0	197	undergrad	cishet												Female	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown	Some are	No	1	1	False	False	False	False	False
	school0	198	undergrad	cishet												Female	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown	A few are		unknown	unknown	False	False	False	False	False
57.0	school0	200	undergrad	sgm	cishet_problem, sgm_victim, 			Bisexual	Questioning							Female	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	bi	unknown			unknown	unknown	False	False	False	False	True
58.0	school0	201	undergrad	cishet	cishet_solution, school_solution, 											Female	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown	A few are	No	1	0	False	False	False	False	False
	school0	202	undergrad	cishet												Female	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown	Some are		unknown	unknown	False	False	False	False	False
	school0	203	undergrad	cishet												Female	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown	Some are		unknown	unknown	False	False	False	False	False
	school0	204	undergrad	cishet												Female	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown	A few are		unknown	unknown	False	False	False	False	False
	school0	205	undergrad	cishet												Female	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown	Some are		unknown	unknown	False	False	False	False	False
	school0	206	undergrad	cishet												Female	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown	A few are		unknown	unknown	False	False	False	False	False
59.0	school0	208	undergrad	cishet	school_solution, 											Female	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown	Some are		unknown	unknown	False	False	False	False	False
	school0	209	undergrad	cishet											Male		False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	hetero	unknown	Some are		unknown	unknown	False	False	False	False	False
	school0	210	undergrad	cishet											Male		False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	hetero	unknown	A few are		unknown	unknown	False	False	False	False	False
60.0	school0	211	undergrad	sgm	sgm_solution, sgm_victim, culture_solution, community_solution, 			Bisexual								Female	False	False	False	False	False	True	True	False	False	False	False	False	False	True	False	False	False	True	False	False	f	c	bi	unknown	A few are		unknown	unknown	False	False	False	False	False
61.0	school0	212	undergrad	sgm	cishet_problem, sgm_victim, school_solution, 			Bisexual								Female	True	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	f	c	bi	unknown	Some are	Yes	1	0	False	False	False	False	True
62.0	school0	213	undergrad	cishet	cishet_solution, 											Female	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown	Some are	Yes	1	0	False	False	False	False	False
	school0	214	undergrad	cishet												Female	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown	Many are		unknown	unknown	False	False	False	False	False
63.0	school0	215	undergrad	cishet	cishet_solution, school_solution, 											Female	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown	Some are		unknown	unknown	False	False	False	False	False
64.0	school0	216	undergrad	sgm	sgm_solution, school_solution, 			Bisexual								Female	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	f	c	bi	unknown	A few are		unknown	unknown	False	False	False	False	False
65.0	school0	217	undergrad	cishet	cishet_problem, cishet_victim, school_solution, 											Female	True	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown	Some are	No	1	0	False	False	False	False	True
	school0	218	undergrad	sgm			Lesbian	Bisexual								Female	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	bi	unknown	A few are		unknown	unknown	False	False	False	False	False
66.0	school0	219	undergrad	sgm	cishet_problem, sgm_victim, school_solution, school_helpless, community_problem, community_solution, 					Asexual						Female	True	False	False	False	False	False	True	False	False	True	False	True	False	False	False	False	True	True	False	False	f	c	ace	unknown	A few are	No	1	0	False	False	False	True	False
67.0	school0	221	undergrad	cishet	cishet_problem, school_solution, culture_problem, 											Female	True	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	f	c	hetero	unknown			unknown	unknown	False	False	False	False	False
68.0	school0	222	undergrad	sgm	school_solution, 											Female	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	f	c	unknown	unknown	A few are		unknown	unknown	False	False	False	False	False
	school0	223	undergrad	cishet												Female	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown	Some are	No	1	0	False	False	False	False	False
69.0	school0	224	undergrad	cishet	school_solution, 											Female	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown	A few are		unknown	unknown	False	False	False	False	False
	school0	225	undergrad	cishet												Female	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown	Some are		unknown	unknown	False	False	False	False	False
